molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL503274,4000.0,nM,CC[C@H](C)[C@H](N)C(=O)N1CCCC1,5.3979400086720375
CHEMBL503274,4000.0,nM,CC[C@H](C)[C@H](N)C(=O)N1CCCC1,5.3979400086720375
CHEMBL4748662,4120.0,nM,C[S+]([O-])c1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,5.3851027839668655
CHEMBL380240,4130.0,nM,O=C(Nc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,5.384049948343598
CHEMBL238114,4200.0,nM,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)[C@H](CCCCN)NC(=O)OCc2ccccc2)cc1,5.376750709602099
CHEMBL195862,4200.0,nM,C[C@@H](c1ccc(F)cc1Cl)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.376750709602099
CHEMBL187699,4200.0,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)O)cc1)C1CCCCC1.O=C(O)C(F)(F)F,5.376750709602099
CHEMBL3112964,4200.0,nM,CO[C@H]1CC[C@](CN)(c2cccc(Cl)c2)CC1,5.376750709602099
CHEMBL214381,4210.0,nM,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)CC,5.375717904164332
CHEMBL488027,4300.0,nM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1cccc(OCC(=O)O)c1)Cc1cc(F)c(F)cc1F,5.366531544420413
CHEMBL3114069,4364.0,nM,N#C[C@@H]1C[C@H]2C[C@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,5.360115258083695
CHEMBL4557196,4376.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)nc1n2CCCN1Cc1nc(C)c2ccccc2n1,5.358922686674626
CHEMBL520067,4400.0,nM,C[C@@H](c1nc(-c2ccc(OC(F)(F)F)cc2)no1)[C@H](N)Cc1cc(F)ccc1F,5.356547323513812
CHEMBL374032,4590.0,nM,C[C@H](c1nc(-c2ccc(F)cc2F)no1)[C@H](N)C(=O)N1CCCC1,5.338187314462739
CHEMBL355244,4600.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](O)C1,5.337242168318426
CHEMBL288114,4650.0,nM,O=C(O)c1cc(O)c(O)c(O)c1,5.332547047110046
CHEMBL544717,4700.0,nM,CCOC(=O)c1cnc(CN)c2cc(OC)c(OCC)cc12.Cl,5.327902142064282
CHEMBL219369,4790.0,nM,C[C@H](c1nc(-c2ccccc2F)no1)[C@H](N)C(=O)N1CCCC1,5.319664486585436
CHEMBL512013,4800.0,nM,CCOC(=O)COc1ccccc1NC(=O)C1CC=NN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,5.318758762624412
CHEMBL439205,4800.0,nM,NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,5.318758762624412
CHEMBL219370,4820.0,nM,C[C@H](c1nc(-c2ccccc2C(F)(F)F)no1)[C@H](N)C(=O)N1CCCC1,5.31695296176115
CHEMBL234427,4900.0,nM,CCCC[C@H]1CN(c2ccc(OC)c(OC)c2)CCC1N,5.309803919971486
CHEMBL527647,4970.0,nM,O=C([C@@H]1C[C@H](Nc2cccc3ccccc23)CN1)N1Cc2ccccc2C1,5.3036436112666685
CHEMBL9527,5000.0,nM,Cl.O=C(C1CCCN1)N1CCCC1P(=O)(Oc1ccc(NN2CCCC2)cc1)Oc1ccc(NN2CCCC2)cc1,5.301029995663981
CHEMBL273851,5000.0,nM,Cl.O=C([C@H]1CCCN1)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,5.301029995663981
CHEMBL3911786,5000.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,5.301029995663981
CHEMBL540711,5130.0,nM,COc1cccc([C@H]2CN3CCc4cc(OC)c(OC)cc4[C@@H]3C[C@@H]2N)c1,5.289882634888183
CHEMBL3329691,5200.0,nM,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCNCC3)ccnc21,5.2839966563652006
CHEMBL234615,5300.0,nM,CCCCC1CN(c2cccc3ccccc23)CCC1N,5.275724130399211
CHEMBL383705,5400.0,nM,CC(C)[C@H](N)C(=O)N1CCCC1,5.267606240177031
CHEMBL3909049,5400.0,nM,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,5.267606240177031
CHEMBL383705,5400.0,nM,CC(C)[C@H](N)C(=O)N1CCCC1,5.267606240177031
CHEMBL591278,5500.0,nM,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cccc(C(C)C)c3)CN1CC2,5.259637310505756
CHEMBL511872,5600.0,nM,Cl.NC(=O)C1CC=NN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,5.251811972993799
CHEMBL439382,5600.0,nM,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)C2CCCN2)cc1,5.251811972993799
CHEMBL4791597,5700.0,nM,N[C@@H]1CCCN(c2cc(NCc3ccc(Cl)cc3Cl)n3nccc3n2)C1,5.2441251443275085
CHEMBL183517,5700.0,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccsc1,5.2441251443275085
CHEMBL37260,5700.0,nM,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,5.2441251443275085
CHEMBL234235,5800.0,nM,CCCC[C@H]1CN(c2ccc(OC)c(-c3ccccc3)c2)CC[C@H]1N,5.236572006437063
CHEMBL3357763,5810.0,nM,N[C@@H](CC(=O)N1[C@H](C(=O)Nc2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,5.235823867609669
