molecule_chembl_id,IC50,units,smiles,pIC50,ROMol,molecular_weight,n_hba,n_hbd,logp,n_rotatable,n_aromatic_rings
CHEMBL503274,4000.0,nM,CC[C@H](C)[C@H](N)C(=O)N1CCCC1,5.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710e40>,184.15756326,2,1,0.9821999999999999,3,0
CHEMBL4748662,4120.0,nM,C[S+]([O-])c1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,5.3851027839668655,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710eb0>,452.078838876,6,1,1.96088,6,2
CHEMBL380240,4130.0,nM,O=C(Nc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,5.384049948343598,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710f20>,287.163376912,3,2,1.2255999999999994,3,1
CHEMBL238114,4200.0,nM,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)[C@H](CCCCN)NC(=O)OCc2ccccc2)cc1,5.376750709602099,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f710f90>,679.277099934,9,4,5.626800000000005,15,3
CHEMBL195862,4200.0,nM,C[C@@H](c1ccc(F)cc1Cl)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.376750709602099,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711000>,416.09261121599997,3,2,3.1136000000000017,3,1
CHEMBL187699,4200.0,nM,NC(C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)O)cc1)C1CCCCC1.O=C(O)C(F)(F)F,5.376750709602099,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711070>,501.2086703399999,5,4,2.5328999999999997,6,1
CHEMBL3112964,4200.0,nM,CO[C@H]1CC[C@](CN)(c2cccc(Cl)c2)CC1,5.376750709602099,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7110e0>,253.12334194,2,1,3.1255000000000015,3,1
CHEMBL214381,4210.0,nM,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)CC,5.375717904164332,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711150>,341.231456472,4,3,0.966300000000001,8,0
CHEMBL488027,4300.0,nM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1cccc(OCC(=O)O)c1)Cc1cc(F)c(F)cc1F,5.366531544420413,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7111c0>,514.1230821439999,6,3,2.4744,9,2
CHEMBL3114069,4364.0,nM,N#C[C@@H]1C[C@H]2C[C@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,5.360115258083695,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711230>,315.19467704,4,2,1.157979999999999,2,0
CHEMBL4557196,4376.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)nc1n2CCCN1Cc1nc(C)c2ccccc2n1,5.358922686674626,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7112a0>,497.2651566120001,10,1,2.2057199999999995,4,4
CHEMBL520067,4400.0,nM,C[C@@H](c1nc(-c2ccc(OC(F)(F)F)cc2)no1)[C@H](N)Cc1cc(F)ccc1F,5.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711310>,413.116267852,5,1,4.586900000000003,6,3
CHEMBL374032,4590.0,nM,C[C@H](c1nc(-c2ccc(F)cc2F)no1)[C@H](N)C(=O)N1CCCC1,5.338187314462739,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711380>,336.139782256,5,1,2.0679999999999996,4,2
CHEMBL355244,4600.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](O)C1,5.337242168318426,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7113f0>,212.15247788,3,2,0.09709999999999958,2,0
CHEMBL288114,4650.0,nM,O=C(O)c1cc(O)c(O)c(O)c1,5.332547047110046,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711460>,170.021523292,4,4,0.5015999999999998,1,1
CHEMBL544717,4700.0,nM,CCOC(=O)c1cnc(CN)c2cc(OC)c(OCC)cc12.Cl,5.327902142064282,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7114d0>,340.118984832,6,1,2.6993000000000014,6,2
CHEMBL219369,4790.0,nM,C[C@H](c1nc(-c2ccccc2F)no1)[C@H](N)C(=O)N1CCCC1,5.319664486585436,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711540>,318.149204068,5,1,1.9289,4,2
CHEMBL512013,4800.0,nM,CCOC(=O)COc1ccccc1NC(=O)C1CC=NN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,5.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7115b0>,542.154382272,7,2,2.9529,10,2
CHEMBL439205,4800.0,nM,NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,5.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711620>,565.234172502,7,2,5.710000000000005,13,3
CHEMBL219370,4820.0,nM,C[C@H](c1nc(-c2ccccc2C(F)(F)F)no1)[C@H](N)C(=O)N1CCCC1,5.31695296176115,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711690>,368.146010508,5,1,2.808600000000001,4,2
CHEMBL234427,4900.0,nM,CCCC[C@H]1CN(c2ccc(OC)c(OC)c2)CCC1N,5.309803919971486,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711700>,292.215078136,4,1,3.047600000000001,6,1
CHEMBL527647,4970.0,nM,O=C([C@@H]1C[C@H](Nc2cccc3ccccc23)CN1)N1Cc2ccccc2C1,5.3036436112666685,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711770>,357.184112356,3,2,3.524600000000002,3,3
CHEMBL9527,5000.0,nM,Cl.O=C(C1CCCN1)N1CCCC1P(=O)(Oc1ccc(NN2CCCC2)cc1)Oc1ccc(NN2CCCC2)cc1,5.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7117e0>,604.2693681340002,9,3,5.305200000000005,10,2
CHEMBL273851,5000.0,nM,Cl.O=C([C@H]1CCCN1)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,5.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711850>,436.13187162199995,5,1,4.459800000000003,6,2
CHEMBL3911786,5000.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC1CCN(C(=O)OC(C)C)CC1)c(=O)n2C,5.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7118c0>,499.290702664,10,1,1.1045000000000018,5,2
CHEMBL540711,5130.0,nM,COc1cccc([C@H]2CN3CCc4cc(OC)c(OC)cc4[C@@H]3C[C@@H]2N)c1,5.289882634888183,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711930>,368.209992756,5,1,3.1264000000000003,4,2
CHEMBL3329691,5200.0,nM,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCNCC3)ccnc21,5.2839966563652006,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7119a0>,362.185509324,7,1,1.454679999999999,3,3
CHEMBL234615,5300.0,nM,CCCCC1CN(c2cccc3ccccc23)CCC1N,5.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711a10>,282.209598832,2,1,4.183600000000002,4,2
CHEMBL383705,5400.0,nM,CC(C)[C@H](N)C(=O)N1CCCC1,5.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711a80>,170.141913196,2,1,0.5920999999999998,2,0
CHEMBL3909049,5400.0,nM,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,5.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711af0>,513.306352728,11,1,0.38330000000000286,8,2
CHEMBL383705,5400.0,nM,CC(C)[C@H](N)C(=O)N1CCCC1,5.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711b60>,170.141913196,2,1,0.5920999999999998,2,0
CHEMBL591278,5500.0,nM,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cccc(C(C)C)c3)CN1CC2,5.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711bd0>,380.24637826400004,4,1,4.241200000000004,4,2
CHEMBL511872,5600.0,nM,Cl.NC(=O)C1CC=NN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,5.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711c40>,364.091388092,4,2,0.8576,5,1
CHEMBL439382,5600.0,nM,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)C2CCCN2)cc1,5.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711cb0>,514.1981213419999,7,3,3.9548000000000023,8,2
CHEMBL4791597,5700.0,nM,N[C@@H]1CCCN(c2cc(NCc3ccc(Cl)cc3Cl)n3nccc3n2)C1,5.2441251443275085,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711d20>,390.1126500000001,6,2,3.575700000000002,4,3
CHEMBL183517,5700.0,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccsc1,5.2441251443275085,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711d90>,256.070405132,4,1,1.5408999999999997,4,1
CHEMBL37260,5700.0,nM,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,5.2441251443275085,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711e00>,363.15829153199996,3,3,2.0758,4,3
CHEMBL234235,5800.0,nM,CCCC[C@H]1CN(c2ccc(OC)c(-c3ccccc3)c2)CC[C@H]1N,5.236572006437063,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711e70>,338.23581358,3,1,4.706000000000003,6,2
CHEMBL3357763,5810.0,nM,N[C@@H](CC(=O)N1[C@H](C(=O)Nc2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,5.235823867609669,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711ee0>,459.21336179599996,3,2,4.162200000000003,6,2
CHEMBL488056,5900.0,nM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccc(C(=O)O)cc1)Cc1cc(F)c(F)cc1F,5.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711f50>,484.11251745999994,5,3,2.7092,7,2
CHEMBL3686736,5900.0,nM,CC(C)[C@H](N)C(=S)N1CCC[C@H]1B(O)O,5.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f711fc0>,230.12602924799998,4,3,-0.2264999999999998,3,0
CHEMBL460013,6030.0,nM,CC(N)/C(F)=C1\CCC[C@@H]1C#N.Cl,5.219682687859849,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712030>,204.082954348,2,1,2.302680000000001,1,0
CHEMBL3675629,6113.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)NC1=NCCCN12,5.21374560421022,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7120a0>,341.19640835600006,7,2,0.1434000000000013,2,1
CHEMBL3675629,6113.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)NC1=NCCCN12,5.21374560421022,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712110>,341.19640835600006,7,2,0.1434000000000013,2,1
CHEMBL5291433,6250.0,nM,NNc1nc(NN)nc(N2C(=O)CSC2=O)n1,5.204119982655925,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712180>,256.049092496,10,4,-1.3574000000000006,3,1
CHEMBL234611,6300.0,nM,CCCC[C@H]1CN(c2ccc(Oc3ccccc3)cc2)CC[C@H]1N,5.200659450546418,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7121f0>,324.220163516,3,1,4.822700000000004,6,2
CHEMBL481157,6400.0,nM,CCN1CCCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1.Cl,5.1938200260161125,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712260>,379.16382476,3,1,2.3398000000000008,5,1
CHEMBL3686735,6500.0,nM,C[C@H](NC(=S)[C@H](C)N)B(O)O,5.187086643357144,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7122d0>,176.07907905599998,4,4,-1.3488999999999998,3,0
CHEMBL554683,6700.0,nM,CCOC(=O)c1cnc(CN)c2cc(OCC)c(OC)cc12.Cl,5.173925197299173,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712340>,340.118984832,6,1,2.6993000000000014,6,2
CHEMBL2147063,6900.0,nM,COc1ccc(Cn2c(N3CCC[C@@H](N)C3)nc3c4cc(C(=O)O)ccc4n(C)c(=O)c32)cc1.Cl,5.161150909262744,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7123b0>,497.18298205599996,8,2,2.992600000000001,5,4
CHEMBL290598,7000.0,nM,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)O,5.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712420>,492.2008846159999,5,5,1.4253999999999998,9,3
CHEMBL93034,7000.0,nM,O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCCC1,5.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712490>,262.204513452,2,1,2.1672000000000002,3,0
CHEMBL3686751,7000.0,nM,OB(O)[C@@H]1CCCN1C(=S)[C@@H]1CCCN1,5.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712500>,228.11037918399998,4,3,-0.4577999999999995,2,0
CHEMBL67089,7000.0,nM,NCC(=O)N1CCC[C@H]1B(O)O,5.154901959985743,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712570>,172.101922676,4,3,-2.051899999999999,2,0
CHEMBL3686749,7100.0,nM,N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,5.1487416512809245,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7125e0>,271.181569964,5,6,-2.420029999999997,6,0
CHEMBL183418,7200.0,nM,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C2CCCCC2)cc1)C(=O)O.O=C(O)C(F)(F)F,5.142667503568731,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712650>,573.266185216,6,4,3.3227,9,1
CHEMBL219382,7360.0,nM,C[C@H](c1nc(-c2cc(Cl)cc(Cl)c2)no1)[C@H](N)C(=O)N1CCCC1,5.133122185662501,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7126c0>,368.080681176,5,1,3.0966000000000014,4,2
CHEMBL96814,7400.0,nM,O=C(CNCCNc1ccc([N+](=O)[O-])cn1)N1CCCC1,5.130768280269024,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712730>,293.148789468,6,2,0.6136999999999995,7,1
CHEMBL1650407,7400.0,nM,CC(C)(C)c1nc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c(=O)c1Br,5.130768280269024,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7127a0>,443.132072552,6,1,3.150780000000001,3,2
CHEMBL3686745,7400.0,nM,CCC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,5.130768280269024,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712810>,214.14887286799998,4,3,-0.8831999999999991,4,0
CHEMBL461112,7400.0,nM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccccn1)Cc1cc(F)c(F)cc1F,5.130768280269024,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712880>,455.13358725200004,5,2,2.0837000000000003,7,2
CHEMBL4238607,7580.0,nM,CC1(C)[C@H]2CC[C@]1(C)[C@@H](O)[C@H]2NCC(=O)N1CCC[C@H]1C#N,5.120330794367947,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7128f0>,305.21032710400004,4,2,1.27618,3,0
CHEMBL184259,7688.0,nM,N[C@@H](CC(=O)N1CCSC1)Cc1ccc(C(F)(F)F)cc1,5.114186625339511,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712960>,318.101368824,3,1,2.4982000000000006,4,1
CHEMBL460013,7690.0,nM,CC(N)/C(F)=C1\CCC[C@@H]1C#N.Cl,5.114073660198569,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7129d0>,204.082954348,2,1,2.302680000000001,1,0
CHEMBL3686735,7700.0,nM,C[C@H](NC(=S)[C@H](C)N)B(O)O,5.113509274827518,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712a40>,176.07907905599998,4,4,-1.3488999999999998,3,0
CHEMBL600440,7800.0,nM,COc1cc2c(cc1OC)[C@H]1C[C@@H](N)[C@H](N3CCCCC3=O)CN1CC2,5.107905397309519,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712ab0>,359.220891788,5,1,1.7150999999999998,3,1
CHEMBL513764,7800.0,nM,CC1(NC(=O)C[C@H](N)Cc2ccccc2F)CCN(Cc2ccccc2)CC1,5.107905397309519,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712b20>,383.2372908,3,2,3.2565000000000017,7,2
CHEMBL432081,7900.0,nM,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CO)C(=O)O,5.102372908709558,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712b90>,450.1903199319999,5,5,0.5529000000000002,7,3
CHEMBL4763718,7900.0,nM,N[C@@H]1CCCN(c2cc(NCc3ccc(O)cc3)n3nccc3n2)C1,5.102372908709558,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712c00>,338.185509324,7,3,1.9745,4,3
CHEMBL362930,7900.0,nM,C[C@@H](c1ccc(N2CCCCC2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,5.102372908709558,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712c70>,447.21450466799996,4,2,3.3114000000000017,4,1
CHEMBL231698,7939.0,nM,Cc1nc(C(=O)[C@@H]2CCCN2C(=O)CNC(C)(C)C(=O)O)no1,5.100234198055614,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712ce0>,324.14336973999997,7,2,0.004520000000000912,6,1
CHEMBL236781,8000.0,nM,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)[C@@H](N)CCCCN)cc1,5.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712d50>,545.240320502,8,4,3.6591000000000014,12,2
CHEMBL387050,8000.0,nM,O=C1c2ccccc2CN1CC(=O)N1CCC[C@H]1B(O)O,5.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712dc0>,288.128137424,4,2,-0.3545999999999997,3,1
CHEMBL4743516,8100.0,nM,Cc1ccnc(Nc2cc(N3CCC[C@@H](N)C3)nc3ccnn23)c1,5.09151498112135,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712e30>,323.18584367200003,7,2,2.10382,3,3
CHEMBL1812733,8300.0,nM,CCn1c(CN)c(-c2ccccc2)c2cc(Cl)ccc2c1=O,5.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712ea0>,312.102940844,3,1,3.800500000000002,3,3
CHEMBL543062,8400.0,nM,CCCOc1cc2c(CN)ncc(C(=O)OCC)c2cc1OC.Cl,5.075720713938118,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712f10>,354.134634896,6,1,3.0894000000000017,7,2
CHEMBL234233,8400.0,nM,CCCCC1CN(c2cc(OC)cc(C(F)(F)F)c2)CCC1N,5.075720713938118,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712f80>,330.19189808000004,3,1,4.057800000000002,5,1
CHEMBL360396,8476.0,nM,N[C@@H](CC(=O)N1CCSC1)Cc1c(F)cccc1F,5.071809051961242,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f712ff0>,286.095140572,3,1,1.7575999999999998,4,1
CHEMBL3704835,8500.0,nM,CC(C)C(NCC(O)COc1ccccc1)C(=O)N1CCCC1,5.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713060>,320.209992756,4,2,1.6628999999999998,8,1
CHEMBL488713,8500.0,nM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccccc1OCC(=O)O)Cc1cc(F)c(F)cc1F,5.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7130d0>,514.1230821439999,6,3,2.4744,9,2
CHEMBL488637,8800.0,nM,Cc1noc(C(=O)C[C@H](N)C(=O)N2CC[C@H](F)C2)n1,5.055517327849831,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713140>,270.11281856,6,1,-0.15148000000000028,4,1
CHEMBL3330067,8800.0,nM,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(I)cc1,5.055517327849831,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7131b0>,423.080760324,3,1,2.8442800000000013,4,1
CHEMBL472381,8900.0,nM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccc(S(=O)(=O)O)cc1)Cc1cc(F)c(F)cc1F,5.050609993355087,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713220>,520.07950308,6,3,2.2577000000000007,7,2
CHEMBL2147065,8900.0,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2CC2CCCCC2)c2cc(C(=O)O)ccc21,5.050609993355087,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713290>,473.2193675639999,7,2,3.516000000000001,4,3
CHEMBL231996,8900.0,nM,COc1ccc(N2CCC(N)C(c3ccccn3)C2)cc1OC,5.050609993355087,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713300>,313.179026976,5,1,2.420000000000001,4,2
CHEMBL405786,8951.0,nM,N#Cc1cccc(C[C@@H](N)CC(=O)N2CCSC2)c1,5.048128442871636,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713370>,275.109233164,4,1,1.3510800000000003,4,1
CHEMBL3686737,9000.0,nM,N[C@H](C(=O)N1CCC[C@H]1B(O)O)C1CCCCC1,5.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7133e0>,254.18017299599998,4,3,-0.10300000000000042,3,0
CHEMBL4787437,9100.0,nM,Cc1ccc(Nc2cc(N3CCC[C@@H](N)C3)nc3ccnn23)c(C)c1,5.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713450>,336.20624476800003,6,2,3.017240000000001,3,3
CHEMBL471515,9100.0,nM,Cl.N[C@@H](CC(=O)N1N=CCC1C(=O)Nc1ccc(S(N)(=O)=O)cc1)Cc1cc(F)c(F)cc1F,5.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7134c0>,519.095487492,6,3,1.6584000000000003,7,2
CHEMBL527424,9200.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CO)C(=O)N1CC[C@H](F)C1,5.036212172654444,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713530>,287.164519784,4,2,-0.7424999999999995,4,0
CHEMBL234238,9380.0,nM,COc1cc2c(cc1OC)[C@@H]1C[C@@H](N)[C@@H](c3ccc(C)c(C)c3)CN1CC2,5.027797161620935,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7135a0>,366.23072820000004,4,1,3.7346400000000033,3,2
CHEMBL184961,9400.0,nM,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(F)c1F,5.026872146400301,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713610>,286.095140572,3,1,1.7575999999999996,4,1
CHEMBL234614,9400.0,nM,CCCC[C@@H]1CN(c2ccc3ccccc3c2)CC[C@H]1N,5.026872146400301,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713680>,282.209598832,2,1,4.183600000000003,4,2
CHEMBL313423,9610.0,nM,CN[C@H](C(=O)N1CCC[C@H]1C#N)C(C)C,5.017276612331455,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7136f0>,209.152812228,3,1,0.7449799999999995,3,0
CHEMBL3330072,9650.0,nM,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)cc(F)c1,5.015472686656207,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713760>,333.165268732,3,1,2.517880000000001,4,1
CHEMBL403882,9700.0,nM,O=C([C@@H]1CCCN1)N1CCCC1,5.013228265733755,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7137d0>,168.126263132,2,1,0.3608,1,0
CHEMBL460065,9700.0,nM,N[C@@H](CCCNC(=O)OCc1ccccc1)C(=O)N1CCCC1,5.013228265733755,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713840>,319.18959166,4,2,1.6426999999999992,7,1
CHEMBL512887,9800.0,nM,N[C@@H](CC(=O)N1CCSC1)C(=O)N1CC[C@H](F)C1,5.008773924307505,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f7138b0>,275.110376036,4,1,-0.19290000000000052,3,0
CHEMBL305759,10000.0,nM,N[C@H]1CCCCNC(=O)CNC(=O)CNC(=O)c2cc(ccc2COc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,5.0,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713920>,564.269632872,7,5,0.6685000000000028,3,2
CHEMBL567893,10000.0,nM,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,5.0,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713990>,1173.68967796,17,8,0.48519999999999347,33,1
CHEMBL591060,10000.0,nM,COc1cc2c(cc1OC)C1CC(N)C(N3CCC(C)C3=O)CN1CC2,5.0,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713a00>,359.220891788,5,1,1.5710000000000002,3,1
CHEMBL5277115,10100.0,nM,Cc1c(C(=O)CS(=O)(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C,4.995678626217358,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713a70>,370.098728056,6,0,2.14102,5,3
CHEMBL4797479,10110.0,nM,CS(=O)(=O)c1ccc(Cc2nc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)cs2)cc1,4.995248844408999,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713ae0>,468.07375349600005,7,1,1.6269799999999996,6,2
CHEMBL297453,10210.0,nM,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,4.99097425791309,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f713b50>,458.0849113959999,11,8,2.233199999999999,3,3
